PARTITION|NODELIST|CPUS|MEMORY|GRES|STATE|AVAIL_FEATURES
newnodes|node254|20|64000|(null)|idle|node254,centos7
newnodes|node255|20|64000|(null)|idle|node255,centos7
newnodes|node256|20|64000|(null)|idle|node256,centos7
newnodes|node257|20|64000|(null)|idle|node257,centos7
newnodes|node262|20|64000|(null)|idle|node262,centos7
newnodes|node265|20|64000|(null)|idle|node265,centos7
newnodes|node266|20|64000|(null)|idle|node266,centos7
newnodes|node271|20|64000|(null)|idle|node271,centos7
newnodes|node273|20|64000|(null)|idle|node273,centos7
newnodes|node274|20|64000|(null)|idle|node274,centos7
newnodes|node275|20|257000|(null)|idle|node275,centos7
newnodes|node276|20|64000|(null)|idle|node276,centos7
newnodes|node278|20|64000|(null)|idle|node278,centos7
newnodes|node281|20|64000|(null)|idle|node281,centos7
newnodes|node282|20|257000|(null)|idle|node282,centos7
newnodes|node284|20|64000|(null)|idle|node284,centos7
newnodes|node286|20|257000|(null)|idle|node286,centos7
newnodes|node287|20|64000|(null)|idle|node287,centos7
newnodes|node289|20|64000|(null)|idle|node289,centos7
newnodes|node318|20|64000|(null)|idle|node318,centos7
newnodes|node319|20|64000|(null)|idle|node319,centos7
newnodes|node320|20|64000|(null)|idle|node320,centos7
newnodes|node339|48|1031000|(null)|idle|node339,centos7
newnodes|node342|48|1031000|(null)|idle|node342,centos7
newnodes|node390|20|63000|(null)|idle|node390,centos7
newnodes|node395|20|63000|(null)|idle|node395,centos7
newnodes|node424|24|515000|(null)|idle|node424,centos7
newnodes|node425|24|515000|(null)|idle|node425,centos7
sched_mit_sloan_interactive|node1031|56|1546000|(null)|mixed|node1031,centos7
sched_mit_sloan_interactive|node1327|48|515345|(null)|mixed|node1327,centos7
sched_mit_sloan_interactive|node1328|48|515345|(null)|mixed|node1328,centos7
sched_mit_sloan_interactive|node1329|48|515345|(null)|mixed|node1329,centos7
sched_mit_sloan_interactive|node1330|48|515345|(null)|mixed|node1330,centos7
sched_mit_sloan_interactive|node434|56|257000|(null)|idle|node434,centos7
sched_mit_sloan_interactive|node435|56|257000|(null)|idle|node435,centos7
sched_mit_sloan_interactive|node436|56|257000|(null)|idle|node436,centos7
sched_mit_sloan_interactive|node437|56|257000|(null)|idle|node437,centos7
sched_mit_sloan_interactive|node438|56|257000|(null)|idle|node438,centos7
sched_mit_sloan_interactive|node439|56|257000|(null)|idle|node439,centos7
sched_mit_sloan_interactive|node440|56|257000|(null)|idle|node440,centos7
sched_mit_sloan_interactive|node441|56|257000|(null)|idle|node441,centos7
sched_mit_sloan_interactive|node1295|48|515345|(null)|idle|node1295,centos7
sched_mit_sloan_interactive|node1296|48|515345|(null)|idle|node1296,centos7
sched_mit_sloan_interactive|node1297|48|515345|(null)|idle|node1297,centos7
sched_mit_sloan_interactive|node1298|48|510000|(null)|idle|node1298,centos7
sched_mit_sloan_interactive|node1299|48|515345|(null)|idle|node1299,centos7
sched_mit_sloan_interactive|node1300|48|515345|(null)|idle|node1300,centos7
sched_mit_sloan_interactive|node1301|48|515345|(null)|idle|node1301,centos7
sched_mit_sloan_interactive|node1302|48|515345|(null)|idle|node1302,centos7
sched_mit_sloan_interactive|node1319|48|515345|(null)|idle|node1319,centos7
sched_mit_sloan_interactive|node1320|48|515345|(null)|idle|node1320,centos7
sched_mit_sloan_interactive|node1321|48|515345|(null)|idle|node1321,centos7
sched_mit_sloan_interactive|node1322|48|515345|(null)|idle|node1322,centos7
sched_mit_sloan_batch|node963|28|128000|(null)|drained*|node963,centos7
sched_mit_sloan_batch|node1311|48|128298|(null)|drained*|node1311,centos7
sched_mit_sloan_batch|node950|28|128000|(null)|drained|node950,centos7
sched_mit_sloan_batch|node964|28|128000|(null)|mixed|node964,centos7
sched_mit_sloan_batch|node942|28|128000|(null)|idle|node942,centos7
sched_mit_sloan_batch|node943|28|128000|(null)|idle|node943,centos7
sched_mit_sloan_batch|node944|28|128000|(null)|idle|node944,centos7
sched_mit_sloan_batch|node945|28|128000|(null)|idle|node945,centos7
sched_mit_sloan_batch|node946|28|128000|(null)|idle|node946,centos7
sched_mit_sloan_batch|node947|28|128000|(null)|idle|node947,centos7
sched_mit_sloan_batch|node948|28|128000|(null)|idle|node948,centos7
sched_mit_sloan_batch|node949|28|128000|(null)|idle|node949,centos7
sched_mit_sloan_batch|node951|28|128000|(null)|idle|node951,centos7
sched_mit_sloan_batch|node952|28|128000|(null)|idle|node952,centos7
sched_mit_sloan_batch|node953|28|128000|(null)|idle|node953,centos7
sched_mit_sloan_batch|node954|28|128000|(null)|idle|node954,centos7
sched_mit_sloan_batch|node955|28|128000|(null)|idle|node955,centos7
sched_mit_sloan_batch|node956|28|128000|(null)|idle|node956,centos7
sched_mit_sloan_batch|node957|28|128000|(null)|idle|node957,centos7
sched_mit_sloan_batch|node958|28|128000|(null)|idle|node958,centos7
sched_mit_sloan_batch|node959|28|128000|(null)|idle|node959,centos7
sched_mit_sloan_batch|node960|28|128000|(null)|idle|node960,centos7
sched_mit_sloan_batch|node961|28|128000|(null)|idle|node961,centos7
sched_mit_sloan_batch|node962|28|128000|(null)|idle|node962,centos7
sched_mit_sloan_batch|node965|28|128000|(null)|idle|node965,centos7
sched_mit_sloan_batch|node1111|32|63000|(null)|idle|node1111,centos7
sched_mit_sloan_batch|node1112|32|63000|(null)|idle|node1112,centos7
sched_mit_sloan_batch|node1114|32|63000|(null)|idle|node1114,centos7
sched_mit_sloan_batch|node1291|48|128300|(null)|idle|node1291,centos7
sched_mit_sloan_batch|node1292|48|128298|(null)|idle|node1292,centos7
sched_mit_sloan_batch|node1293|48|128298|(null)|idle|node1293,centos7
sched_mit_sloan_batch|node1294|48|128300|(null)|idle|node1294,centos7
sched_mit_sloan_batch|node1303|48|128298|(null)|idle|node1303,centos7
sched_mit_sloan_batch|node1304|48|128298|(null)|idle|node1304,centos7
sched_mit_sloan_batch|node1305|48|128298|(null)|idle|node1305,centos7
sched_mit_sloan_batch|node1306|48|128298|(null)|idle|node1306,centos7
sched_mit_sloan_batch|node1307|48|128298|(null)|idle|node1307,centos7
sched_mit_sloan_batch|node1308|48|128298|(null)|idle|node1308,centos7
sched_mit_sloan_batch|node1309|48|128298|(null)|idle|node1309,centos7
sched_mit_sloan_batch|node1310|48|128298|(null)|idle|node1310,centos7
sched_mit_sloan_batch|node1312|48|128298|(null)|idle|node1312,centos7
sched_mit_sloan_batch|node1313|48|128298|(null)|idle|node1313,centos7
sched_mit_sloan_batch|node1314|48|128298|(null)|idle|node1314,centos7
sched_mit_sloan_batch|node1315|48|128298|(null)|idle|node1315,centos7
sched_mit_sloan_batch|node1316|48|128298|(null)|idle|node1316,centos7
sched_mit_sloan_batch|node1317|48|128298|(null)|idle|node1317,centos7
sched_mit_sloan_batch|node1318|48|128298|(null)|idle|node1318,centos7
sched_mit_sloan_batch|node1323|48|128298|(null)|idle|node1323,centos7
sched_mit_sloan_batch|node1324|48|128298|(null)|idle|node1324,centos7
sched_mit_sloan_batch|node1325|48|128298|(null)|idle|node1325,centos7
sched_mit_sloan_batch|node1326|48|128298|(null)|idle|node1326,centos7
sched_mit_sloan_batch|node1331|48|128298|(null)|idle|node1331,centos7
sched_mit_sloan_batch|node1332|48|128298|(null)|idle|node1332,centos7
sched_mit_sloan_batch|node1333|48|128298|(null)|idle|node1333,centos7
sched_mit_sloan_batch|node1334|48|128298|(null)|idle|node1334,centos7
sched_mit_sloan_batch|node1335|48|128298|(null)|idle|node1335,centos7
sched_mit_sloan_batch|node1336|48|128298|(null)|idle|node1336,centos7
sched_mit_sloan_batch|node1337|48|128298|(null)|idle|node1337,centos7
sched_mit_sloan_batch|node1338|48|128298|(null)|idle|node1338,centos7
sched_mit_sloan_batch|node1339|48|128298|(null)|idle|node1339,centos7
sched_mit_sloan_batch|node1340|48|128298|(null)|idle|node1340,centos7
sched_mit_sloan_batch|node1341|48|128298|(null)|idle|node1341,centos7
sched_mit_sloan_batch|node1342|48|128298|(null)|idle|node1342,centos7
sched_mit_sloan_batch|node1343|48|128298|(null)|idle|node1343,centos7
sched_mit_sloan_batch|node1344|48|128298|(null)|idle|node1344,centos7
sched_mit_sloan_batch|node1345|48|128298|(null)|idle|node1345,centos7
sched_mit_sloan_batch|node1346|48|128298|(null)|idle|node1346,centos7
sched_mit_thesmar|node442|56|257000|gpu:4|idle|node442,centos7
sched_mit_g4nier|node245|20|64000|(null)|drained*|node245,centos7
sched_mit_g4nier|node249|20|64000|(null)|drained*|node249,centos7
sched_mit_g4nier|node247|20|64000|(null)|mixed|node247,centos7
sched_mit_g4nier|node407|20|128000|(null)|mixed|node407,centos7
sched_mit_g4nier|node398|20|128000|(null)|allocated|node398,centos7
sched_mit_g4nier|node399|20|128000|(null)|allocated|node399,centos7
sched_mit_g4nier|node400|20|128000|(null)|allocated|node400,centos7
sched_mit_g4nier|node401|20|128000|(null)|allocated|node401,centos7
sched_mit_g4nier|node402|20|128000|(null)|allocated|node402,centos7
sched_mit_g4nier|node404|20|128000|(null)|allocated|node404,centos7
sched_mit_g4nier|node236|20|64000|(null)|idle|node236,centos7
sched_mit_g4nier|node237|20|64000|(null)|idle|node237,centos7
sched_mit_g4nier|node238|20|64000|(null)|idle|node238,centos7
sched_mit_g4nier|node239|20|64000|(null)|idle|node239,centos7
sched_mit_g4nier|node240|20|64000|(null)|idle|node240,centos7
sched_mit_g4nier|node241|20|64000|(null)|idle|node241,centos7
sched_mit_g4nier|node243|20|64000|(null)|idle|node243,centos7
sched_mit_g4nier|node244|20|64000|(null)|idle|node244,centos7
sched_mit_g4nier|node246|20|64000|(null)|idle|node246,centos7
sched_mit_g4nier|node248|20|64000|(null)|idle|node248,centos7
sched_mit_g4nier|node250|20|64000|(null)|idle|node250,centos7
sched_mit_g4nier|node251|20|64000|(null)|idle|node251,centos7
sched_mit_g4nier|node252|20|64000|(null)|idle|node252,centos7
sched_mit_g4nier|node253|20|64000|(null)|idle|node253,centos7
sched_mit_g4nier|node397|20|128000|(null)|idle|node397,centos7
sched_mit_g4nier|node403|20|128000|(null)|idle|node403,centos7
sched_mit_g4nier|node405|20|128000|(null)|idle|node405,centos7
sched_mit_g4nier|node406|20|128000|(null)|idle|node406,centos7
sched_mit_g4nier|node408|20|128000|(null)|idle|node408,centos7
sched_mit_g4nier|node409|20|128000|(null)|idle|node409,centos7
sched_mit_g4nier|node410|20|128000|(null)|idle|node410,centos7
sched_mit_g4nier|node411|20|128000|(null)|idle|node411,centos7
sched_mit_g4nier|node412|20|128000|(null)|idle|node412,centos7
sched_mit_g4nier|node413|20|128000|(null)|idle|node413,centos7
sched_mit_raffaele|node258|20|64000|(null)|idle|node258,centos7
sched_mit_raffaele|node260|20|64000|(null)|idle|node260,centos7
sched_mit_raffaele|node261|20|64000|(null)|idle|node261,centos7
sched_mit_raffaele|node264|20|64000|(null)|idle|node264,centos7
sched_mit_raffaele|node267|20|64000|(null)|idle|node267,centos7
sched_mit_raffaele|node268|20|64000|(null)|idle|node268,centos7
sched_mit_raffaele|node269|20|64000|(null)|idle|node269,centos7
sched_mit_raffaele|node270|20|64000|(null)|idle|node270,centos7
sched_mit_chisholm|node291|20|257000|(null)|idle|node291,centos7
sched_mit_chisholm|node296|20|257000|(null)|idle|node296,centos7
sched_mit_chisholm|node420|20|257000|(null)|idle|node420,centos7
sched_mit_chisholm|node421|20|257000|(null)|idle|node421,centos7
sched_mit_chisholm|node422|20|257000|(null)|idle|node422,centos7
sched_mit_erl|node127|24|128000|(null)|drained*|node127,centos7
sched_mit_rgmark|node309|40|386000|gpu:1|idle|node309,centos7
sched_mit_rgmark|node310|40|386000|gpu:1|idle|node310,centos7
sched_mit_rgmark|node311|40|386000|gpu:1|idle|node311,centos7
sched_mit_rgmark|node312|40|386000|gpu:1|idle|node312,centos7
sched_mit_langer|node321|24|128000|(null)|idle|node321,centos7
sched_mit_langer|node322|24|128000|(null)|idle|node322,centos7
sched_mit_langer|node323|24|128000|(null)|idle|node323,centos7
sched_mit_langer|node324|24|128000|(null)|idle|node324,centos7
sched_mit_langer|node325|24|128000|(null)|idle|node325,centos7
sched_mit_langer|node326|24|128000|(null)|idle|node326,centos7
sched_mit_langer|node327|24|128000|(null)|idle|node327,centos7
sched_mit_langer|node328|24|128000|(null)|idle|node328,centos7
sched_mit_rutledge|node343|20|63000|(null)|mixed|node343,centos7
sched_mit_rutledge|node347|20|63000|(null)|mixed|node347,centos7
sched_mit_rutledge|node348|20|63000|(null)|mixed|node348,centos7
sched_mit_rutledge|node349|20|63000|(null)|mixed|node349,centos7
sched_mit_rutledge|node344|20|63000|(null)|idle|node344,centos7
sched_mit_rutledge|node345|20|63000|(null)|idle|node345,centos7
sched_mit_rutledge|node346|20|63000|(null)|idle|node346,centos7
sched_mit_rutledge|node350|20|63000|(null)|idle|node350,centos7
sched_mit_rutledge|node351|20|63000|(null)|idle|node351,centos7
sched_mit_rutledge|node352|20|63000|(null)|idle|node352,centos7
sched_mit_rutledge|node353|20|63000|(null)|idle|node353,centos7
sched_mit_rutledge|node354|20|63000|(null)|idle|node354,centos7
sched_mit_rutledge|node355|20|63000|(null)|idle|node355,centos7
sched_mit_rutledge|node356|20|63000|(null)|idle|node356,centos7
sched_mit_hill_osg|node376|20|63000|(null)|drained*|node376,centos7
sched_mit_hill_osg|node313|20|64000|(null)|idle|node313,centos7
sched_mit_hill_osg|node314|20|64000|(null)|idle|node314,centos7
sched_mit_hill_osg|node315|20|64000|(null)|idle|node315,centos7
sched_mit_hill_osg|node316|20|64000|(null)|idle|node316,centos7
sched_mit_hill_osg|node360|20|63000|(null)|idle|node360,centos7
sched_mit_hill_osg|node361|20|63000|(null)|idle|node361,centos7
sched_mit_hill_osg|node362|20|63000|(null)|idle|node362,centos7
sched_mit_hill_osg|node363|20|63000|(null)|idle|node363,centos7
sched_mit_hill_osg|node364|20|63000|(null)|idle|node364,centos7
sched_mit_hill_osg|node365|20|63000|(null)|idle|node365,centos7
sched_mit_hill_osg|node366|20|63000|(null)|idle|node366,centos7
sched_mit_hill_osg|node367|20|63000|(null)|idle|node367,centos7
sched_mit_hill_osg|node368|20|63000|(null)|idle|node368,centos7
sched_mit_hill_osg|node369|20|63000|(null)|idle|node369,centos7
sched_mit_hill_osg|node370|20|63000|(null)|idle|node370,centos7
sched_mit_hill_osg|node371|20|63000|(null)|idle|node371,centos7
sched_mit_hill_osg|node372|20|63000|(null)|idle|node372,centos7
sched_mit_hill_osg|node373|20|63000|(null)|idle|node373,centos7
sched_mit_hill_osg|node374|20|63000|(null)|idle|node374,centos7
sched_mit_hill_osg|node375|20|63000|(null)|idle|node375,centos7
sched_mit_hill_osg|node379|20|63000|(null)|idle|node379,centos7
sched_mit_hill_osg|node380|20|63000|(null)|idle|node380,centos7
sched_mit_hill_osg|node381|20|63000|(null)|idle|node381,centos7
sched_mit_hill_osg|node382|20|63000|(null)|idle|node382,centos7
sched_mit_hill_osg|node383|20|63000|(null)|idle|node383,centos7
sched_mit_hill_osg|node384|20|63000|(null)|idle|node384,centos7
sched_mit_hill_osg|node385|20|63000|(null)|idle|node385,centos7
sched_mit_hill_osg|node386|20|63000|(null)|idle|node386,centos7
sched_mit_hill_osg|node387|20|63000|(null)|idle|node387,centos7
sched_mit_hill_osg|node388|20|63000|(null)|idle|node388,centos7
sched_mit_hill_osg|node389|20|63000|(null)|idle|node389,centos7
sched_mit_hill_osg_autofstest|node315|20|64000|(null)|idle|node315,centos7
sched_mit_hill_osg_autofstest|node316|20|64000|(null)|idle|node316,centos7
reimagepool_isone|node156|16|64000|gpu:1|idle|node156,centos7
reimagepool_isone|node158|16|64000|gpu:1|idle|node158,centos7
reimagepool_isone|node159|16|64000|gpu:1|idle|node159,centos7
reimagepool_llgrid|node130|16|64000|(null)|drained*|node130,centos7
reimagepool_llgrid|node136|16|64000|(null)|drained*|node136,centos7
reimagepool_llgrid|node140|16|64000|(null)|drained*|node140,centos7
reimagepool_llgrid|node141|16|64000|(null)|drained*|node141,centos7
reimagepool_cnhtest|node158|16|64000|gpu:1|idle|node158,centos7
reimagepool_cnhtest|node159|16|64000|gpu:1|idle|node159,centos7
sched_mit_ere|node433|28|64000|(null)|drained*|node433,centos7
sched_mit_ere|node1218|40|63000|(null)|drained*|node1218,centos7
sched_mit_ere|node1221|40|63000|(null)|drained*|node1221,centos7
sched_mit_ere|node428|28|64000|(null)|idle|node428,centos7
sched_mit_ere|node429|28|64000|(null)|idle|node429,centos7
sched_mit_ere|node430|28|64000|(null)|idle|node430,centos7
sched_mit_ere|node431|28|64000|(null)|idle|node431,centos7
sched_mit_ere|node432|28|64000|(null)|idle|node432,centos7
sched_mit_ere|node1217|40|63000|(null)|idle|node1217,centos7
sched_mit_ere|node1219|40|63000|(null)|idle|node1219,centos7
